ProtossPylon,ProtossSecondPylon,ProtossFirstGas,ProtossSecondGas,ProtossFirstExpansion,ProtossSecondExpansion,ProtossThirdExpansion,ProtossFourthExpansion,ProtossGateway,ProtossSecondGatway,ProtossThirdGatway,ProtossFourthGatway,ProtossCore,ProtossZealot,ProtossGoon,ProtossRange,ProtossForge,ProtossCannon,ProtossGroundWeapons1,ProtossGroundArmor1,ProtossShields1,ProtossGroundWeapons2,ProtossGroundArmor2,ProtossShields2,ProtossCitadel,ProtossLegs,ProtossArchives,ProtossTemplar,ProtossArchon,ProtossStorm,ProtossDarkTemplar,ProtossDarkArchon,ProtossMaelstorm,ProtossRoboBay,ProtossShuttle,ProtossShuttleSpeed,ProtossRoboSupport,ProtossReavor,ProtossReavorDamage,ProtossReavorCapacity,ProtossObservory,ProtossObs,ProtossStargate,ProtossCorsair,ProtossDisruptionWeb,ProtossFleetBeason,ProtossCarrier,ProtossCarrierCapacity,ProtossTribunal,ProtossArbitor,ProtossStatis,ProtossRecall,ProtossAirWeapons1,ProtossAirArmor1,ProtossAirWeapons2,ProtossAirArmor2,midBuild
1196,4162,2234,10594,8302,14198,17356,19386,1906,3382,11112,11198,2918,11494,4696,3912,13050,13986,13794,0,0,0,0,0,8750,11524,9746,13182,17758,13142,10756,0,0,7880,9512,0,0,0,0,0,9240,9798,16988,0,0,18702,21476,20218,0,0,0,0,20232,0,0,0,FastObs
1170,4066,2388,9572,6408,12514,14768,19332,1852,3370,7968,8118,2886,10904,4612,3936,13206,15304,15434,17536,0,20202,0,0,7218,10402,8256,11988,16802,11574,9244,0,0,7162,8936,0,0,0,0,0,8656,9686,16396,0,0,27812,29816,29852,17594,18774,18802,20670,21284,0,31322,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1190,2746,2222,0,0,0,0,0,1864,3970,6588,0,3492,2868,4546,5190,0,0,0,0,0,0,0,0,5778,0,6776,0,0,0,7784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1154,3918,3326,6746,2592,0,0,0,3048,4850,9542,0,4130,8372,5120,5548,0,0,0,0,0,0,0,0,8146,0,9198,0,0,0,0,0,0,8616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1168,3478,3804,6474,2798,9212,13524,15442,3172,6034,12204,12684,4524,4628,5546,6970,9432,11050,13104,14594,14918,19152,19168,19184,6192,10948,7686,0,0,0,8694,0,0,7578,9310,0,0,0,0,0,10594,12988,8886,0,0,0,0,0,10168,11838,16348,12256,0,0,0,0,FastExpand
1202,3540,3950,5710,3284,8418,12862,16572,1872,4978,11570,15218,4338,15170,5418,6382,10884,13046,16996,0,0,0,0,0,14864,17288,17354,0,0,20992,0,0,0,17406,0,0,0,0,0,0,21022,0,7512,0,0,8730,9738,10182,0,0,0,0,8932,0,14580,0,FastExpand
1218,3496,3930,0,2800,0,0,0,3198,0,0,0,0,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1302,2976,3768,12818,8676,9882,14378,0,1880,2364,0,0,4220,2910,5308,5774,19050,20184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8818,13200,0,0,0,0,0,10496,12426,11352,0,0,13008,15370,17394,0,0,0,0,20344,0,24394,0,FastExpand
1146,3486,2304,0,7494,0,0,0,1784,3278,10032,10136,2802,6008,3894,3802,0,0,0,0,0,0,0,0,11184,12208,0,0,0,0,0,0,0,9066,11594,0,0,0,0,0,11248,12118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1268,2648,3256,9208,5818,11952,17646,21544,1930,4302,10804,13692,3820,2942,5146,5198,15100,16568,18346,19142,28822,22402,23206,32878,8618,14680,9678,19526,0,19508,10676,0,0,7396,10236,0,0,0,0,0,12300,12910,12608,0,0,0,0,0,14108,15248,17576,15240,0,0,0,0,FastExpand
1328,3866,2256,0,0,0,0,0,1870,3524,0,0,2956,6718,4418,4322,0,0,0,0,0,0,0,0,7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1158,2850,2210,0,8758,11772,0,0,1848,6228,11186,12384,4176,2936,5388,5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5550,6962,0,7026,7616,0,0,8850,9438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1132,2676,2334,0,7294,0,0,0,1798,5634,0,0,3494,2828,4948,5012,0,0,0,0,0,0,0,0,5112,0,6098,0,0,0,7078,0,0,8916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1180,3102,2212,11982,6850,11216,0,0,1844,4348,8428,13078,2944,6274,3966,4040,0,0,0,0,0,0,0,0,12044,13110,0,0,0,0,0,0,0,7478,9084,10120,9284,9936,0,0,11832,12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1136,3638,2184,13076,7612,14474,20356,25548,1788,3814,11186,11432,3168,2810,4248,5494,14880,15654,17304,21342,0,27638,25412,0,11850,12912,12894,15288,0,15312,16202,0,0,8040,10888,0,0,0,0,0,9480,10310,19370,0,0,20684,21712,22332,0,0,0,0,20008,28680,25132,34764,FastExpand
1146,3282,2174,8654,5524,12118,20534,0,1794,6752,7146,11852,2858,7076,3898,4030,14422,15172,17024,0,0,21114,0,0,11566,12954,14836,17038,0,17016,17550,0,0,6250,8928,9216,8492,9686,0,0,7616,8242,18788,0,0,20398,23390,0,0,0,0,0,20922,0,0,0,FastExpand
1572,2798,3938,0,7008,0,0,0,2108,0,0,0,5062,3090,6300,6508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1160,3406,2242,15926,6016,9028,21386,0,1898,6564,10570,10910,2992,11080,4022,4046,17450,18636,18304,18312,0,24800,19664,0,11018,12716,14570,19932,26506,19876,0,0,0,8460,10116,0,10130,0,0,0,10162,11058,15774,0,0,0,0,0,18926,20426,21026,0,0,0,0,0,FastExpand
1158,5318,3352,11378,2776,10146,14746,23688,3144,4184,22920,0,4152,29290,5172,5464,8534,9668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7548,8848,0,0,0,0,0,12516,13512,6270,32018,0,7458,8464,9554,0,0,0,0,9534,0,15000,0,FastExpand
1162,3120,2220,12592,8798,9570,0,0,1936,5164,10764,0,3512,2940,4696,4726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5676,7062,0,7256,7948,0,0,8968,9656,13318,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1182,3164,3700,12678,7016,15226,19642,31514,1752,2286,13362,29188,4156,2892,5398,7380,16182,17082,17598,21816,0,26974,26982,0,17264,18596,21838,31054,0,29138,60066,0,0,8926,10862,13244,12528,13226,0,0,10454,12554,33774,0,0,37064,51536,52506,0,0,0,0,34320,53440,39230,64540,FastExpand
1228,3082,2336,12658,7908,0,0,0,1918,5094,9462,13052,4376,3006,5576,6658,0,0,0,0,0,0,0,0,10710,11786,11736,0,0,0,12766,0,0,8234,11978,0,0,0,0,0,9530,10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1124,3328,2204,2318,8940,23908,0,0,1834,5862,10132,21734,2864,6288,3876,4194,25396,26086,0,0,0,0,0,0,5126,19882,6266,19218,20168,23492,7304,0,0,9412,26286,0,0,0,0,0,10826,11566,21914,0,0,0,0,0,24634,25638,0,0,0,0,0,0,FastDT
1210,3442,2422,14408,5734,13138,16658,22072,1922,6182,6984,9548,2946,7298,3928,4340,14062,14796,16016,0,0,0,0,0,10874,11854,15308,23172,0,24210,26726,0,0,6716,10178,0,10020,11056,0,0,8008,9046,16688,0,0,0,0,0,17936,18920,18950,24810,0,0,0,0,FastExpand
1216,3808,2416,2778,6056,10852,15128,22396,1970,5326,5594,6336,3634,3084,4622,4672,14104,14942,16802,20886,0,20874,0,0,11904,12948,17434,26024,27610,18950,0,0,0,11134,0,0,0,0,0,0,12472,13006,17506,0,0,0,0,0,18992,20446,24830,0,0,0,0,0,FastExpand
1228,4322,2314,0,0,0,0,0,1950,3518,0,0,2978,6324,3982,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1242,4194,2242,0,14540,0,0,0,1878,3452,15730,17064,2930,6162,3942,3914,20882,0,0,0,0,0,0,0,16800,17974,18138,0,0,0,19384,0,0,7244,8570,11088,9062,9662,0,0,14130,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1184,2746,3230,0,9182,0,0,0,1968,0,0,0,3826,2990,5246,6242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5182,6514,9980,6874,7522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1166,3272,2236,9162,7284,12666,0,0,1856,4802,9904,10280,2866,12494,3848,4060,13364,14692,0,0,0,0,0,0,8370,13152,9614,12484,0,11080,10618,0,0,5554,10010,0,0,0,0,0,6874,7436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1154,3736,2240,12016,9474,12082,0,0,1852,3498,12726,17776,2922,4480,3980,4308,15254,16422,0,0,0,0,0,0,6286,15272,7410,0,0,0,8400,0,0,6816,8282,0,0,0,0,0,9868,12134,17292,0,0,0,0,0,18650,20396,0,0,0,0,0,0,FastDT
1184,3394,2260,12210,8962,19840,0,0,1914,3882,12428,12648,3000,5962,4086,4524,19876,0,0,0,0,0,0,0,9966,15386,0,0,0,0,0,0,0,16150,0,0,0,0,0,0,17460,18072,11084,0,0,12336,13510,13552,0,0,0,0,16994,0,0,0,FastExpand
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1175,3380,2380,13135,8705,11280,0,0,1895,7980,10320,11050,3000,6750,4010,4200,13225,0,0,0,0,0,0,0,10485,12490,11630,0,0,0,12740,0,0,5370,6680,0,6945,7775,0,0,7160,8110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1152,2964,2342,0,0,0,0,0,1836,4064,7244,7510,3648,2818,4650,5038,0,0,0,0,0,0,0,0,6266,7266,9852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastLegs
1198,4318,2392,11932,6816,7864,0,0,1890,3466,10260,10598,2934,12480,3944,4094,0,0,0,0,0,0,0,0,11298,12460,0,0,0,0,0,0,0,8686,13480,0,0,0,0,0,10104,10636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1272,3412,2432,0,8790,0,0,0,1920,3762,0,0,3086,0,4078,4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7026,0,0,0,0,0,0,8314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1322,3022,3836,0,0,0,0,0,1922,0,0,0,4944,2906,6092,6292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1172,3344,2362,25316,8214,14390,22138,28782,1866,5482,10366,10502,2854,6568,3846,4212,17838,18676,18822,0,0,0,0,0,11408,12552,25284,0,0,0,26520,0,0,5400,11716,0,0,0,0,0,6714,7246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1236,3216,2426,14136,8478,13538,0,0,1922,5638,9250,9790,2946,9070,3942,4220,15544,17040,0,0,0,0,0,0,11514,12792,0,0,0,0,0,0,0,8848,0,0,0,0,0,0,10220,10820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1170,3414,2268,0,8420,0,0,0,1858,5592,0,0,2902,0,4024,0,5984,7510,0,0,0,0,0,0,4244,0,5264,0,0,0,6334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1162,3350,2376,13558,8222,0,0,0,1834,5186,9128,9966,3018,8544,4008,4240,0,0,0,0,0,0,0,0,11228,12254,0,0,0,0,0,0,0,6054,0,0,0,0,0,0,7398,8402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1190,3734,2476,12512,7828,0,0,0,1896,3400,10536,10776,2910,12120,3906,4018,7994,8896,12562,0,0,0,0,0,5242,12160,6454,0,0,0,7640,0,0,11188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1198,3382,2250,12228,6354,8326,18540,0,1874,6784,10792,11626,2926,11376,3974,4116,8928,10056,18942,12396,0,0,0,0,11246,12418,0,0,0,0,0,0,0,7312,18018,0,0,0,0,0,8714,9304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1198,3528,2430,8700,7682,17954,0,0,1932,5732,12326,13032,3112,3280,4094,4444,0,0,0,0,0,0,0,0,5238,0,6226,0,0,0,7234,0,0,8654,10238,10942,10268,11186,0,0,11692,13088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1202,4286,2390,10760,6890,12988,16954,20894,1896,3484,8244,8518,2920,13474,3904,3980,15510,17044,16288,16356,0,21400,21408,0,7634,12736,8742,15966,32616,15924,9760,0,0,7826,9118,0,0,0,0,0,9962,10680,15406,0,0,0,0,0,16666,17796,17804,19898,0,0,0,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1202,3324,2258,14016,7132,11060,15950,17394,1890,5840,8770,9616,2954,8624,3944,4102,15268,16364,16430,17920,26260,21542,23406,32776,11702,12814,13894,16072,18422,17462,22056,0,0,5350,6816,0,7346,7998,0,0,8718,9368,17074,0,0,0,0,0,18938,20710,22472,24356,0,0,0,0,ReaverDrop
1196,3374,2252,9430,6336,0,0,0,1894,7098,11192,11332,2894,10734,3934,4176,0,0,0,0,0,0,0,0,13944,15074,15104,0,0,0,0,0,0,7418,8748,0,9206,10418,0,0,9032,9630,8394,0,0,10008,10996,13288,0,0,0,0,0,0,0,0,FastExpand
1190,3678,2272,0,9518,12544,0,0,1908,3478,0,0,2960,6182,3956,4078,0,0,0,0,0,0,0,0,5992,0,7608,0,0,0,9040,0,0,10192,11490,0,0,0,0,0,11572,12218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1208,3424,2310,15756,5774,10900,11964,19838,1922,6344,7958,9890,3078,8980,4094,4132,17050,17926,17960,22368,0,25268,26962,0,14406,16092,21334,22508,0,22490,24388,0,0,7608,10198,0,10648,11362,0,0,8954,9498,15712,0,0,17362,18354,18658,26202,30456,30516,0,16058,0,20116,0,FastExpand
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1206,3362,2232,10286,6462,13244,16954,20602,1876,7364,10758,15604,2926,9296,3936,4024,14490,18100,16628,18764,18766,21314,18768,18770,10202,11514,11572,13612,16654,13680,25980,0,0,5430,9006,9896,8752,9818,0,0,6778,7324,18702,0,0,20056,21584,21610,0,0,0,0,18664,26166,22870,30268,FastObs
1150,3580,2346,0,8862,0,0,0,1816,3422,0,0,2888,0,3918,3872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1154,2652,2854,17514,9386,14728,0,0,1850,4994,12238,12666,3882,2962,4886,5288,18186,19380,0,0,0,0,0,0,10362,11782,11426,15684,0,15656,12578,0,0,18444,0,0,0,0,0,0,20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1180,3602,2356,0,10842,16948,0,0,1878,3380,7462,15966,2914,11174,4006,3902,17872,18936,18970,0,0,0,0,0,14650,16024,0,0,0,0,0,0,0,8274,10920,0,13316,14456,0,0,9716,10318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1200,3680,2386,13314,8366,0,0,0,1894,3462,10602,14744,2918,12568,4114,3932,0,0,0,0,0,0,0,0,9666,0,10688,0,0,0,11932,0,0,10152,11730,0,0,0,0,0,12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1166,3392,2436,0,5940,0,0,0,1908,6346,0,0,3096,0,4158,4296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1192,3444,2434,0,0,0,0,0,1898,5314,0,0,3086,6352,4204,4364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1154,3778,3328,10288,2640,0,0,0,3060,4900,6574,10060,4082,4402,5138,5418,0,0,0,0,0,0,0,0,7956,9480,0,0,0,0,0,0,0,7272,0,0,0,0,0,0,8680,9712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1168,3326,2358,0,6850,16938,0,0,1842,4570,10014,10324,2972,9970,3980,4228,0,0,0,0,0,0,0,0,9086,10176,0,0,0,0,0,0,0,8090,9888,0,0,0,0,0,9544,10706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1168,3352,2426,14410,8182,12414,15252,18000,1854,4726,10578,11362,3002,8898,4018,4244,17826,18540,18610,0,0,0,0,0,14004,15480,19638,24458,0,24488,0,0,0,8342,9654,0,0,0,0,0,9930,10512,15366,0,0,17170,18168,18960,0,0,0,0,18400,25614,25586,0,FastExpand
1200,3338,2244,27516,7606,21084,25992,32042,1874,4672,11268,12038,3028,10274,4032,4106,26222,27636,0,0,0,0,0,0,12080,13138,0,0,0,0,0,0,0,7898,9336,0,0,0,0,0,9406,10574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1214,3312,2394,0,6722,0,0,0,1914,4612,9680,10008,2972,0,3988,4206,0,0,0,0,0,0,0,0,7050,0,8052,0,0,0,9060,0,0,7360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1182,3128,2170,15722,7446,13862,21784,0,1834,4508,9522,9924,2848,10480,3852,4014,15902,16826,20142,0,0,0,0,0,11518,13396,0,0,0,0,0,0,0,8248,10390,0,0,0,0,0,10000,10966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1152,3268,2346,13772,8652,15194,0,0,1826,5790,11218,11628,2926,6804,3914,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584,9930,0,9950,10724,0,0,6906,7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1152,3438,2220,14880,7626,8460,0,0,1850,4496,8696,9972,2878,5540,3990,4024,13024,14056,18510,0,0,0,0,0,11302,12330,15246,16656,0,17332,18796,0,0,14472,15852,0,0,0,0,0,15812,16614,17764,0,0,0,0,0,19242,0,0,0,0,0,0,0,FastExpand
1192,3336,2326,13540,8736,11468,0,0,1872,9628,10320,10884,2972,7254,3964,5230,0,0,0,0,0,0,0,0,12444,13482,0,0,0,0,0,0,0,4470,5948,0,7156,7744,0,0,6238,6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1204,3156,2384,0,8684,0,0,0,1886,0,0,0,2980,6332,3980,5332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4506,5878,0,6264,6796,0,0,7476,8040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReaverDrop
1154,3360,2354,0,7530,9258,0,0,1886,4610,9912,10272,3004,6306,3988,4124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10068,12644,0,0,0,0,0,11406,12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1170,4214,2354,10188,7722,16780,21492,0,1836,3396,11544,11806,2840,11476,3978,3862,18436,19398,19450,0,0,0,0,0,12002,13004,13160,0,0,0,14822,0,0,20770,0,0,0,0,0,0,22258,0,8144,0,0,9712,10746,11304,15686,17730,19206,0,0,0,0,0,FastExpand
1198,3336,2362,13486,6036,9820,11390,15512,1868,8002,8170,12040,2912,10656,3892,4134,17060,17924,19634,20554,0,23922,0,0,12990,14016,15068,16560,0,16102,0,0,0,6828,10450,0,0,0,0,0,8132,8730,15026,0,0,0,0,0,17206,18748,18754,0,0,0,0,0,FastExpand
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1150,3390,2406,0,6996,9166,0,0,1880,4610,8398,14192,2954,12322,3936,4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850,10240,0,0,0,0,0,9256,9850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1150,3302,2388,22370,6954,15144,22450,0,1848,4590,8768,10266,2988,10044,3978,4146,0,0,0,0,0,0,0,0,9862,10886,0,0,0,0,0,0,0,7588,8902,0,0,0,0,0,8886,9880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1158,3370,2390,0,6898,18972,0,0,1904,4668,9286,10988,3058,10812,4072,4274,0,0,0,0,0,0,0,0,11172,12210,0,0,0,0,0,0,0,8590,9934,0,0,0,0,0,10010,10638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1126,3328,2440,12476,7226,13130,0,0,1856,4564,8084,8606,3018,8920,4006,4126,14466,0,15754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10520,12130,0,0,0,0,0,12114,13190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1138,3408,2380,0,6744,0,0,0,1838,4536,7714,8692,2992,0,3976,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1164,3326,2360,9586,6826,17712,19352,0,1840,4714,10678,11310,3018,9626,4016,4234,18932,21044,20370,20380,0,0,0,0,10148,11222,0,0,0,0,0,0,0,8054,9460,0,0,0,0,0,9486,10160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1140,0,2390,0,0,0,0,0,1876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1124,3196,2292,0,6224,12136,0,0,1814,4444,7436,11568,2886,9960,3888,4114,15156,15910,0,0,0,0,0,0,9922,11512,0,0,0,0,0,0,0,8934,10290,0,0,0,0,0,10740,11318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1142,3282,2318,0,6744,0,0,0,1822,4578,8296,0,2842,0,3830,4166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7412,8788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1194,3384,2414,9076,5772,11534,18682,29758,1890,6316,10546,10754,2928,11982,3920,4290,14052,15032,21876,36048,0,39488,0,0,12260,13284,20870,22506,31370,26428,38762,0,0,8434,9720,0,10042,10998,0,0,9752,10582,21710,0,0,0,0,0,22990,24194,24202,44372,0,0,0,0,FastExpand
1182,3612,2394,0,9820,0,0,0,1878,5514,10192,0,2942,5892,3966,7128,0,0,0,0,0,0,0,0,4752,0,5748,0,0,0,6736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4418,0,0,0,FastDT
1150,3616,2388,0,0,0,0,0,1890,0,0,0,2968,3826,4256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1152,3268,2346,13772,8652,15194,0,0,1826,5790,11218,11628,2926,6804,3914,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584,9930,0,9950,10724,0,0,6906,7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
1182,3062,2486,0,8708,0,0,0,1944,4894,10884,0,3968,2930,4982,5564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10168,11476,0,11982,13020,0,0,11576,12338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1214,3400,2076,3900,10502,16802,0,0,1974,2790,12110,12640,4928,2972,5930,6444,0,0,0,0,0,0,0,0,7936,12868,9006,0,0,0,10104,0,0,11696,0,0,0,0,0,0,13212,13892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastDT
1140,3352,2342,11014,8414,15140,0,0,1832,5700,9970,10394,2908,6364,3890,10510,0,0,0,0,0,0,0,0,5254,12662,6244,0,0,0,7250,0,0,8900,10186,0,0,0,0,0,10584,11486,0,0,0,0,0,0,0,0,0,0,4544,0,0,0,FastDT
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown
1188,3290,2280,0,7632,0,0,0,1868,4592,0,0,2934,0,3932,4128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1206,3056,3274,0,7200,0,0,0,1872,2426,8102,8874,3810,2868,4804,4972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastExpand
1194,3384,2414,9076,5772,11534,18682,29758,1890,6316,10546,10754,2928,11982,3920,4290,14052,15032,21876,36048,0,39488,0,0,12260,13284,20870,22506,31370,26428,38762,0,0,8434,9720,0,10042,10998,0,0,9752,10582,21710,0,0,0,0,0,22990,24194,24202,44372,0,0,0,0,FastExpand
1152,3268,2346,13772,8652,15194,0,0,1826,5790,11218,11628,2926,6804,3914,4140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5584,9930,0,9950,10724,0,0,6906,7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FastObs
